"GEO_ID","NAME","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17"
1001,"Autauga County, Alabama",1.74027762296965,0.491690893720227,-1.23519421566683,-1.44281743042876,-0.871584101815294,1.39177830088386,0.453633987535968,1.25551780884302,-0.0470522965344813,0.55383260556964,-0.628911509447429,0.24996232101802,-0.243274413237794,0.463944157283582,-0.243114685422463,-0.0902859848887198,0.856172516833592
1003,"Baldwin County, Alabama",1.80229496008733,-0.544368854439905,0.809713055597485,-0.489312632460751,-2.57339948496662,0.407749131528832,-0.347353364809675,1.18436370158863,0.932873858522254,0.321356873248249,0.585200665198506,-0.103008827719481,-0.163414688342112,0.135488839917623,-0.212293099396586,-0.166828936894859,-0.251446806862301
1005,"Barbour County, Alabama",-4.27091393210058,0.507027161757314,-1.73047230118954,0.16888551158864,0.0654382278521706,-0.990412714313316,2.01831575820519,-0.206864181369478,-0.416219859197201,0.685767984938047,-2.10625404895414,-0.952995973125969,-0.418428936942163,0.0444597637016546,0.0916256573669189,0.583117805405404,0.686318573932964
1007,"Bibb County, Alabama",-0.926112124389318,-1.65544308119723,-0.0873955918920952,-1.74431281369056,0.412518386272878,-0.447738506485774,2.45845406408923,1.62014438729739,-0.864916811090916,0.616915574285847,-2.28719555590124,0.856089196614747,0.752034723643802,0.291050612418084,0.800596253666446,-1.15280787778783,1.32984092575106
1009,"Blount County, Alabama",-1.50496731781686,-0.638997800883583,0.528072614480193,-1.51425926417885,-1.84084060716156,1.55921145385003,1.64003555933716,2.31749429072917,-0.446931525433736,0.319989410607466,0.0172960776826506,1.76162405726816,0.729321648794288,0.522815917513577,0.155031950144569,0.735902285942259,-0.0422982057764147
1011,"Bullock County, Alabama",-4.00241664888278,0.472417969008635,-2.84763232948974,-0.447101878288839,0.636840342128277,-2.26891504173302,2.61028731608175,0.507537137692716,-1.5167287316738,0.605279836285097,-2.22905171220868,-1.76254363220913,-0.277149735524675,-0.0587019292523789,-0.568173194694368,0.634640881830983,2.20923715301748
1013,"Butler County, Alabama",-2.50045301118995,-0.515483951682531,-2.85492033200574,0.0747596357467332,-0.701299945269219,2.07986805881714,-1.21883394280081,-0.776892302649979,-0.0725132354385923,0.9274105038936,-0.570984932831897,-0.970428770134774,-0.0123433786765193,0.11792193143866,0.00460827708222957,-0.420849036176998,0.418100201328329
1015,"Calhoun County, Alabama",-0.777193162310899,-0.196268679561879,-1.98589558864894,0.7158797170134,-0.564993630045708,1.57230643611677,0.0973601895162566,0.417210716707571,0.729917449507833,0.287017912418908,-0.0378197346663762,-0.289487397774381,0.28415842781646,0.645259464439734,0.0629634003863034,-0.0778751813487946,0.403635330133749
1017,"Chambers County, Alabama",-1.61642805710147,-0.242259670699345,-2.37359018529807,-0.883724245007451,-0.922655154029669,1.19962922052473,-0.377619535292467,-0.141561350405419,-0.109464698427131,1.34966195076452,-1.10062544944405,-0.629032986981901,-0.366743561189518,-0.407041276702262,-0.570273969304562,0.337188965483737,-0.410372543486379
1019,"Cherokee County, Alabama",-1.66585455032531,-3.07821441301327,-0.635356148459123,-0.513610835539445,-0.0358692349832203,0.407358652343952,1.25251139673176,0.778718055342202,-0.914932111412039,0.595135490759411,-0.245626287464325,-0.406534747434617,1.35433330904047,0.110815748668922,-0.58452588718293,1.2794547863103,-0.543256812178612
1021,"Chilton County, Alabama",-2.80931465360277,0.565744986060391,1.46389443897999,-1.49420184926278,-2.34728913880068,1.34646406638192,1.51553817254008,1.954146621882,-0.356961509645822,-0.000473556989692342,0.00959083066305516,0.798068092548016,1.15362481445916,0.526765560435555,2.06213134674161,-1.16025973729024,0.826922230510002
1023,"Choctaw County, Alabama",-4.3377551104508,-1.62793080656331,-2.74691587969147,1.02838177000919,-2.24914509256503,0.604565797765878,1.52379243790523,1.23764815312246,-1.01268107738305,0.616869996733517,0.586125582858289,0.296147007378789,1.19503003919179,0.457855806243869,-0.731081354258301,0.772715293860675,0.34844996732919
1025,"Clarke County, Alabama",-3.7849334512803,-0.438248060577032,-3.3899831709646,-0.0707931812245439,-1.47362968956111,1.36447972695281,0.702148581506683,0.655869774647995,-0.941651808398969,0.397237402426996,0.140604918860313,-0.170036730320094,0.515382369322607,0.44635895105284,0.576068949449412,-1.19405564584233,0.646097229768713
1027,"Clay County, Alabama",-2.32941057667958,-1.23022425352135,-1.89470160022828,-0.853704973130047,-0.841317499435277,0.827861992563375,0.469669986555214,0.472996094167991,-0.790206383995485,0.374571736637366,-0.253541480360572,0.0921608518324212,0.271766069382105,0.0230739138650197,-0.311999303111498,0.622975583699512,-0.16965680046889
1029,"Cleburne County, Alabama",-4.01867308283557,-1.60706275724492,0.0577032573386675,-0.130798674228237,-1.01193334055475,1.42067950340893,1.0378728624614,0.742074306078999,-0.467845256816895,0.196168192012819,0.361325678832885,0.359372225968549,0.847063621655058,-0.41338769673428,0.821557524321771,-0.0986216290495124,-0.379893929990419
1031,"Coffee County, Alabama",-0.182380161443953,0.640855264547948,-0.351098635395433,0.0368244304157334,0.139001127091615,1.14047751781345,0.553211621327943,0.510500123868487,1.03593241818762,0.347521141162735,-0.291910252528631,0.702952555445068,-0.115370997367065,0.150846091482494,-0.837947117095185,0.522350985637468,0.618172225280627
