"","Region","fips","State","pre_post","average_mobility"
"2487","Jefferson County",53031,"Washington","Post",11.2142857142857
"2488","Jefferson County",53031,"Washington","Pre",11.4107142857143
"2489","Jefferson County",54037,"West Virginia","Post",-13.1309523809524
"2490","Jefferson County",54037,"West Virginia","Pre",-0.976190476190477
"2491","Jefferson County",55055,"Wisconsin","Post",0.769047619047619
"2492","Jefferson County",55055,"Wisconsin","Pre",5.82857142857143
"2493","Jefferson Davis County",22053,"Louisiana","Post",10.8452380952381
"2494","Jefferson Davis County",22053,"Louisiana","Pre",7.78333333333333
"2495","Jefferson Davis County",28065,"Mississippi","Post",-15.7
"2496","Jefferson Davis County",28065,"Mississippi","Pre",-5.75
"2497","Jenkins County",13165,"Georgia","Post",-4.89285714285714
"2498","Jenkins County",13165,"Georgia","Pre",4.82142857142857
"2499","Jennings County",18079,"Indiana","Post",7.38690476190477
"2500","Jennings County",18079,"Indiana","Pre",8.15476190476191
"2501","Jerome County",16053,"Idaho","Post",3.1
"2502","Jerome County",16053,"Idaho","Pre",6.93571428571429
"2503","Jersey County",17083,"Illinois","Post",8.28571428571429
"2504","Jersey County",17083,"Illinois","Pre",14
"2505","Jessamine County",21113,"Kentucky","Post",10.6440476190476
"2506","Jessamine County",21113,"Kentucky","Pre",13.8678571428571
"2507","Jim Hogg County",48247,"Texas","Post",-5.42857142857143
"2508","Jim Hogg County",48247,"Texas","Pre",15.4285714285714
"2509","Jim Wells County",48249,"Texas","Post",-10.577380952381
"2510","Jim Wells County",48249,"Texas","Pre",5.18452380952381
"2511","Jo Daviess County",17085,"Illinois","Post",9.14285714285714
"2512","Jo Daviess County",17085,"Illinois","Pre",10.3333333333333
"2513","Johnson County",5071,"Arkansas","Post",7.71428571428571
"2514","Johnson County",5071,"Arkansas","Pre",10.047619047619
"2515","Johnson County",13167,"Georgia","Post",7.07142857142857
"2516","Johnson County",13167,"Georgia","Pre",7.57142857142857
"2517","Johnson County",17087,"Illinois","Post",4.85714285714286
"2518","Johnson County",17087,"Illinois","Pre",1.35
"2519","Johnson County",18081,"Indiana","Post",8.11428571428571
"2520","Johnson County",18081,"Indiana","Pre",7.32857142857143
"2521","Johnson County",19103,"Iowa","Post",-15.6404761904762
"2522","Johnson County",19103,"Iowa","Pre",3.9404761904762
"2523","Johnson County",20091,"Kansas","Post",4.90476190476191
"2524","Johnson County",20091,"Kansas","Pre",10.8154761904762
"2525","Johnson County",21115,"Kentucky","Post",10.4285714285714
"2526","Johnson County",21115,"Kentucky","Pre",20.0119047619048
"2527","Johnson County",29101,"Missouri","Post",2.76190476190477
"2528","Johnson County",29101,"Missouri","Pre",9.58333333333333
"2529","Johnson County",47091,"Tennessee","Post",9.61904761904761
"2530","Johnson County",47091,"Tennessee","Pre",9.0595238095238
"2531","Johnson County",48251,"Texas","Post",-4.67142857142857
"2532","Johnson County",48251,"Texas","Pre",5.05714285714286
"2533","Johnson County",56019,"Wyoming","Post",-16.6666666666667
"2534","Johnson County",56019,"Wyoming","Pre",-1.16666666666667
"2535","Johnston County",37101,"North Carolina","Post",5.07857142857143
"2536","Johnston County",37101,"North Carolina","Pre",5.11666666666666
"2537","Johnston County",40069,"Oklahoma","Post",-7.01190476190477
"2538","Johnston County",40069,"Oklahoma","Pre",2.51190476190476
"2539","Jones County",13169,"Georgia","Post",1.5595238095238
"2540","Jones County",13169,"Georgia","Pre",10.3571428571429
"2541","Jones County",19105,"Iowa","Post",-15.7380952380952
"2542","Jones County",19105,"Iowa","Pre",8.67857142857142
"2543","Jones County",28067,"Mississippi","Post",0.559523809523809
"2544","Jones County",28067,"Mississippi","Pre",8.54166666666667
"2545","Jones County",37103,"North Carolina","Post",10.5833333333333
"2546","Jones County",37103,"North Carolina","Pre",4.14285714285714
"2547","Jones County",48253,"Texas","Post",-14.7142857142857
"2548","Jones County",48253,"Texas","Pre",-5.21428571428572
"2549","Josephine County",41033,"Oregon","Post",8.97619047619048
"2550","Josephine County",41033,"Oregon","Pre",12.0119047619048
"2551","Juab County",49023,"Utah","Post",16.2202380952381
"2552","Juab County",49023,"Utah","Pre",13.3511904761905
"2553","Juneau County",55057,"Wisconsin","Post",4.02857142857143
"2554","Juneau County",55057,"Wisconsin","Pre",9.16785714285714
"2555","Juniata County",42067,"Pennsylvania","Post",8.54761904761905
"2556","Juniata County",42067,"Pennsylvania","Pre",5.42857142857143
"2557","Kalamazoo County",26077,"Michigan","Post",4.82857142857143
"2558","Kalamazoo County",26077,"Michigan","Pre",8.63333333333333
"2559","Kalkaska County",26079,"Michigan","Post",6.73809523809525
"2560","Kalkaska County",26079,"Michigan","Pre",6.07142857142857
"2561","Kanabec County",27065,"Minnesota","Post",-1.30952380952381
"2562","Kanabec County",27065,"Minnesota","Pre",7.14285714285715
"2563","Kanawha County",54039,"West Virginia","Post",-12.2619047619048
"2564","Kanawha County",54039,"West Virginia","Pre",2.29761904761905
"2565","Kandiyohi County",27067,"Minnesota","Post",2.45238095238096
"2566","Kandiyohi County",27067,"Minnesota","Pre",2.76190476190476
"2567","Kane County",17089,"Illinois","Post",7.92857142857143
"2568","Kane County",17089,"Illinois","Pre",10.1166666666667
"2569","Kane County",49025,"Utah","Post",12.5833333333333
"2570","Kane County",49025,"Utah","Pre",13.5694444444444
"2571","Kankakee County",17091,"Illinois","Post",6.22857142857143
"2572","Kankakee County",17091,"Illinois","Pre",6.74285714285714
"2573","Karnes County",48255,"Texas","Post",-18.7797619047619
"2574","Karnes County",48255,"Texas","Pre",2.78571428571429
"2575","Kauai County",15007,"Hawaii","Post",-0.450000000000001
"2576","Kauai County",15007,"Hawaii","Pre",0.635714285714285
"2577","Kaufman County",48257,"Texas","Post",-12.8571428571429
"2578","Kaufman County",48257,"Texas","Pre",1.16904761904762
"2579","Kay County",40071,"Oklahoma","Post",3.09642857142857
"2580","Kay County",40071,"Oklahoma","Pre",12.3642857142857
"2581","Kearney County",31099,"Nebraska","Post",-12.125
"2582","Kearney County",31099,"Nebraska","Pre",-0.875
"2583","Keith County",31101,"Nebraska","Post",2.41666666666667
"2584","Keith County",31101,"Nebraska","Pre",11.1190476190476
"2585","Kemper County",28069,"Mississippi","Post",-17.625
"2586","Kemper County",28069,"Mississippi","Pre",-21.625
"2587","Kenai Peninsula Borough",2122,"Alaska","Post",3.84523809523809
"2588","Kenai Peninsula Borough",2122,"Alaska","Pre",1.16071428571429
"2589","Kendall County",17093,"Illinois","Post",11.0178571428571
"2590","Kendall County",17093,"Illinois","Pre",5.89285714285714
"2591","Kendall County",48259,"Texas","Post",-24.2178571428571
"2592","Kendall County",48259,"Texas","Pre",2.71428571428571
"2593","Kennebec County",23011,"Maine","Post",-9.74523809523808
"2594","Kennebec County",23011,"Maine","Pre",4.875
"2595","Kenosha County",55059,"Wisconsin","Post",-5.44047619047619
"2596","Kenosha County",55059,"Wisconsin","Pre",7.6547619047619
"2597","Kent County",10001,"Delaware","Post",0.0583333333333329
"2598","Kent County",10001,"Delaware","Pre",3.77619047619048
"2599","Kent County",24029,"Maryland","Post",1.26190476190476
"2600","Kent County",24029,"Maryland","Pre",0.428571428571429
"2601","Kent County",26081,"Michigan","Post",6.61904761904761
"2602","Kent County",26081,"Michigan","Pre",8.04523809523809
"2603","Kent County",44003,"Rhode Island","Post",6.23571428571428
"2604","Kent County",44003,"Rhode Island","Pre",4.44761904761905
"2605","Kenton County",21117,"Kentucky","Post",8.40238095238095
"2606","Kenton County",21117,"Kentucky","Pre",7.81666666666666
"2607","Keokuk County",19107,"Iowa","Post",-24.75
"2608","Keokuk County",19107,"Iowa","Pre",4.5
"2609","Kern County",6029,"California","Post",5.96428571428571
"2610","Kern County",6029,"California","Pre",8.51190476190476
"2611","Kerr County",48265,"Texas","Post",-16.1714285714286
"2612","Kerr County",48265,"Texas","Pre",7.06428571428571
"2613","Kershaw County",45055,"South Carolina","Post",-4.53214285714286
"2614","Kershaw County",45055,"South Carolina","Pre",2.35714285714286
"2615","Kewaunee County",55061,"Wisconsin","Post",10.1666666666667
"2616","Kewaunee County",55061,"Wisconsin","Pre",2.42857142857143
"2617","Kimball County",31105,"Nebraska","Post",NA
"2618","Kimball County",31105,"Nebraska","Pre",NA
"2619","Kimble County",48267,"Texas","Post",-5.57142857142857
"2620","Kimble County",48267,"Texas","Pre",40.7142857142857
"2621","King and Queen County",51097,"Virginia","Post",-10
"2622","King and Queen County",51097,"Virginia","Pre",-2.625
"2623","King County",53033,"Washington","Post",1.39285714285714
"2624","King County",53033,"Washington","Pre",5.9047619047619
"2625","King George County",51099,"Virginia","Post",-1.42857142857143
"2626","King George County",51099,"Virginia","Pre",4.94404761904761
"2627","King William County",51101,"Virginia","Post",2.61904761904762
"2628","King William County",51101,"Virginia","Pre",5.85714285714286
"2629","Kingfisher County",40073,"Oklahoma","Post",-10
"2630","Kingfisher County",40073,"Oklahoma","Pre",3.25
"2631","Kingman County",20095,"Kansas","Post",-17.4
"2632","Kingman County",20095,"Kansas","Pre",1
"2633","Kings County",6031,"California","Post",6.23809523809523
"2634","Kings County",6031,"California","Pre",8.29761904761905
"2635","Kings County",36047,"New York","Post",7.80952380952381
"2636","Kings County",36047,"New York","Pre",3.44047619047619
"2637","Kingsbury County",46077,"South Dakota","Post",-12.5
"2638","Kingsbury County",46077,"South Dakota","Pre",NA
"2639","Kiowa County",40075,"Oklahoma","Post",-4.88095238095238
"2640","Kiowa County",40075,"Oklahoma","Pre",2.80952380952381
"2641","Kit Carson County",8063,"Colorado","Post",8.66666666666667
"2642","Kit Carson County",8063,"Colorado","Pre",6.125
"2643","Kitsap County",53035,"Washington","Post",8.0595238095238
"2644","Kitsap County",53035,"Washington","Pre",9.35714285714286
"2645","Kittitas County",53037,"Washington","Post",6.80714285714286
"2646","Kittitas County",53037,"Washington","Pre",6.68809523809524
"2647","Klamath County",41035,"Oregon","Post",8.59523809523809
"2648","Klamath County",41035,"Oregon","Pre",10.5571428571429
"2649","Kleberg County",48273,"Texas","Post",-18.8630952380952
"2650","Kleberg County",48273,"Texas","Pre",8.45357142857143
"2651","Klickitat County",53039,"Washington","Post",9.71428571428571
"2652","Klickitat County",53039,"Washington","Pre",4.78571428571429
"2653","Knott County",21119,"Kentucky","Post",NA
"2654","Knott County",21119,"Kentucky","Pre",NA
"2655","Knox County",17095,"Illinois","Post",11.4357142857143
"2656","Knox County",17095,"Illinois","Pre",11.9607142857143
"2657","Knox County",18083,"Indiana","Post",6.38095238095238
"2658","Knox County",18083,"Indiana","Pre",7.98214285714286
"2659","Knox County",21121,"Kentucky","Post",10.8571428571429
"2660","Knox County",21121,"Kentucky","Pre",14.3809523809524
"2661","Knox County",23013,"Maine","Post",-8.11904761904762
"2662","Knox County",23013,"Maine","Pre",7.04166666666667
"2663","Knox County",31107,"Nebraska","Post",-16.75
"2664","Knox County",31107,"Nebraska","Pre",-8
"2665","Knox County",39083,"Ohio","Post",9.54761904761906
"2666","Knox County",39083,"Ohio","Pre",5.0595238095238
"2667","Knox County",47093,"Tennessee","Post",-1.04761904761905
"2668","Knox County",47093,"Tennessee","Pre",8.02380952380952
"2669","Koochiching County",27071,"Minnesota","Post",-4.08333333333333
"2670","Koochiching County",27071,"Minnesota","Pre",4.97619047619047
"2671","Kootenai County",16055,"Idaho","Post",1.47857142857142
"2672","Kootenai County",16055,"Idaho","Pre",13.6428571428572
"2673","Kosciusko County",18085,"Indiana","Post",5.23214285714286
"2674","Kosciusko County",18085,"Indiana","Pre",4.64285714285714
"2675","Kossuth County",19109,"Iowa","Post",-36.3928571428571
"2676","Kossuth County",19109,"Iowa","Pre",-17.1071428571429
"2677","La Crosse County",55063,"Wisconsin","Post",5.72380952380952
"2678","La Crosse County",55063,"Wisconsin","Pre",7.61547619047619
"2679","La Paz County",4012,"Arizona","Post",-11.8285714285714
"2680","La Paz County",4012,"Arizona","Pre",-8.25714285714286
"2681","La Plata County",8067,"Colorado","Post",2.02261904761905
"2682","La Plata County",8067,"Colorado","Pre",6.56071428571429
"2683","La Salle County",22059,"Louisiana","Post",12.3928571428571
"2684","La Salle County",22059,"Louisiana","Pre",5.72619047619047
"2685","La Salle County",48283,"Texas","Post",-20.0714285714286
"2686","La Salle County",48283,"Texas","Pre",10.0238095238095
"2687","Labette County",20099,"Kansas","Post",8.04761904761905
"2688","Labette County",20099,"Kansas","Pre",7.69047619047619
"2689","Lac qui Parle County",27073,"Minnesota","Post",-14.5
"2690","Lac qui Parle County",27073,"Minnesota","Pre",-2
"2691","Lackawanna County",42069,"Pennsylvania","Post",8.58333333333333
"2692","Lackawanna County",42069,"Pennsylvania","Pre",6.50238095238096
"2693","Laclede County",29105,"Missouri","Post",8.33333333333334
"2694","Laclede County",29105,"Missouri","Pre",9.58333333333334
"2695","Lafayette County",12067,"Florida","Post",1.16666666666667
"2696","Lafayette County",12067,"Florida","Pre",1
"2697","Lafayette County",22055,"Louisiana","Post",5.39285714285715
"2698","Lafayette County",22055,"Louisiana","Pre",8.65476190476191
"2699","Lafayette County",28071,"Mississippi","Post",-11.6666666666667
"2700","Lafayette County",28071,"Mississippi","Pre",0.386904761904761
"2701","Lafayette County",29107,"Missouri","Post",5.02857142857143
"2702","Lafayette County",29107,"Missouri","Pre",7.51428571428571
"2703","Lafayette County",55065,"Wisconsin","Post",-4.06944444444445
"2704","Lafayette County",55065,"Wisconsin","Pre",1.125
"2705","Lafourche County",22057,"Louisiana","Post",1.84285714285714
"2706","Lafourche County",22057,"Louisiana","Pre",1.08571428571429
"2707","LaGrange County",18087,"Indiana","Post",8.63928571428571
"2708","LaGrange County",18087,"Indiana","Pre",7.525
"2709","Lake County",6033,"California","Post",8.26190476190477
"2710","Lake County",6033,"California","Pre",9.05
"2711","Lake County",8065,"Colorado","Post",-2.76190476190476
"2712","Lake County",8065,"Colorado","Pre",5.52380952380952
"2713","Lake County",12069,"Florida","Post",4.33333333333333
"2714","Lake County",12069,"Florida","Pre",5.55952380952381
"2715","Lake County",17097,"Illinois","Post",5.64285714285714
"2716","Lake County",17097,"Illinois","Pre",8.57857142857143
"2717","Lake County",18089,"Indiana","Post",10.4761904761905
"2718","Lake County",18089,"Indiana","Pre",9.69047619047619
"2719","Lake County",26085,"Michigan","Post",10.75
"2720","Lake County",26085,"Michigan","Pre",3.16666666666667
"2721","Lake County",27075,"Minnesota","Post",10.1904761904762
"2722","Lake County",27075,"Minnesota","Pre",11.5238095238095
"2723","Lake County",30047,"Montana","Post",0.357142857142861
"2724","Lake County",30047,"Montana","Pre",7.11309523809524
"2725","Lake County",39085,"Ohio","Post",10.4523809523809
"2726","Lake County",39085,"Ohio","Pre",6.48333333333333
"2727","Lake County",41037,"Oregon","Post",0
"2728","Lake County",41037,"Oregon","Pre",-1.75
"2729","Lake County",46079,"South Dakota","Post",-10.8928571428571
"2730","Lake County",46079,"South Dakota","Pre",2.10714285714286
"2731","Lake of the Woods County",27077,"Minnesota","Post",-71
"2732","Lake of the Woods County",27077,"Minnesota","Pre",NA
"2733","Lamar County",1075,"Alabama","Post",12.5
"2734","Lamar County",1075,"Alabama","Pre",7.14285714285714
"2735","Lamar County",13171,"Georgia","Post",-2.92857142857143
"2736","Lamar County",13171,"Georgia","Pre",8.38095238095239
"2737","Lamar County",28073,"Mississippi","Post",-2.07857142857143
"2738","Lamar County",28073,"Mississippi","Pre",8.93571428571429
"2739","Lamar County",48277,"Texas","Post",-8.69166666666666
"2740","Lamar County",48277,"Texas","Pre",2.50952380952381
"2741","Lamb County",48279,"Texas","Post",-9.52380952380952
"2742","Lamb County",48279,"Texas","Pre",0.809523809523804
"2743","Lamoille County",50015,"Vermont","Post",-12.9821428571429
"2744","Lamoille County",50015,"Vermont","Pre",4.55357142857143
"2745","Lampasas County",48281,"Texas","Post",-16.8571428571428
"2746","Lampasas County",48281,"Texas","Pre",6.1904761904762
"2747","Lancaster County",31109,"Nebraska","Post",-2.44047619047619
"2748","Lancaster County",31109,"Nebraska","Pre",12.452380952381
"2749","Lancaster County",42071,"Pennsylvania","Post",8.12857142857142
"2750","Lancaster County",42071,"Pennsylvania","Pre",6.8452380952381
"2751","Lancaster County",45057,"South Carolina","Post",0.303571428571429
"2752","Lancaster County",45057,"South Carolina","Pre",3.82142857142857
"2753","Lancaster County",51103,"Virginia","Post",10.7023809523809
"2754","Lancaster County",51103,"Virginia","Pre",12.3809523809524
"2755","Lander County",32015,"Nevada","Post",6.75
"2756","Lander County",32015,"Nevada","Pre",4.83333333333333
"2757","Lane County",41039,"Oregon","Post",6.00000000000001
"2758","Lane County",41039,"Oregon","Pre",6.98809523809523
"2759","Langlade County",55067,"Wisconsin","Post",4.97619047619049
"2760","Langlade County",55067,"Wisconsin","Pre",2.71428571428571
"2761","Lanier County",13173,"Georgia","Post",-23.25
"2762","Lanier County",13173,"Georgia","Pre",-0.4
"2763","Lapeer County",26087,"Michigan","Post",6.2
"2764","Lapeer County",26087,"Michigan","Pre",8.22857142857143
"2765","LaPorte County",18091,"Indiana","Post",9.99761904761905
"2766","LaPorte County",18091,"Indiana","Pre",10.8214285714286
"2767","Laramie County",56021,"Wyoming","Post",-1.85714285714285
"2768","Laramie County",56021,"Wyoming","Pre",11.797619047619
"2769","Larimer County",8069,"Colorado","Post",4.04761904761905
"2770","Larimer County",8069,"Colorado","Pre",13.2380952380952
"2771","Larue County",21123,"Kentucky","Post",-1.47619047619048
"2772","Larue County",21123,"Kentucky","Pre",4.77380952380952
"2773","Las Animas County",8071,"Colorado","Post",12.0952380952381
"2774","Las Animas County",8071,"Colorado","Pre",12.9047619047619
"2775","LaSalle County",17099,"Illinois","Post",10.102380952381
"2776","LaSalle County",17099,"Illinois","Pre",7.06190476190476
"2777","Lassen County",6035,"California","Post",9.33333333333333
"2778","Lassen County",6035,"California","Pre",10.7380952380952
"2779","Latah County",16057,"Idaho","Post",-5.39285714285714
"2780","Latah County",16057,"Idaho","Pre",6.17857142857143
"2781","Latimer County",40077,"Oklahoma","Post",1.9047619047619
"2782","Latimer County",40077,"Oklahoma","Pre",10.0952380952381
"2783","Lauderdale County",1077,"Alabama","Post",1.425
"2784","Lauderdale County",1077,"Alabama","Pre",4.80357142857143
"2785","Lauderdale County",28075,"Mississippi","Post",4.25714285714286
"2786","Lauderdale County",28075,"Mississippi","Pre",9.28333333333333
"2787","Lauderdale County",47097,"Tennessee","Post",8.02380952380953
"2788","Lauderdale County",47097,"Tennessee","Pre",8.54761904761906
"2789","Laurel County",21125,"Kentucky","Post",13.4428571428571
"2790","Laurel County",21125,"Kentucky","Pre",11.7119047619048
"2791","Laurens County",13175,"Georgia","Post",-0.964285714285714
"2792","Laurens County",13175,"Georgia","Pre",8.13928571428571
"2793","Laurens County",45059,"South Carolina","Post",3.6
"2794","Laurens County",45059,"South Carolina","Pre",7.27142857142857
"2795","Lavaca County",48285,"Texas","Post",-3.35714285714286
"2796","Lavaca County",48285,"Texas","Pre",5.02380952380952
"2797","Lawrence County",1079,"Alabama","Post",5.13690476190476
"2798","Lawrence County",1079,"Alabama","Pre",7.24404761904761
"2799","Lawrence County",5075,"Arkansas","Post",8.54761904761905
"2800","Lawrence County",5075,"Arkansas","Pre",8.21428571428572
"2801","Lawrence County",17101,"Illinois","Post",10.0357142857143
"2802","Lawrence County",17101,"Illinois","Pre",9.64285714285714
"2803","Lawrence County",18093,"Indiana","Post",5.64285714285714
"2804","Lawrence County",18093,"Indiana","Pre",6.07142857142857
"2805","Lawrence County",21127,"Kentucky","Post",10.3571428571429
"2806","Lawrence County",21127,"Kentucky","Pre",18.7142857142857
"2807","Lawrence County",28077,"Mississippi","Post",1.5
"2808","Lawrence County",28077,"Mississippi","Pre",1.35714285714286
"2809","Lawrence County",29109,"Missouri","Post",9.32857142857143
"2810","Lawrence County",29109,"Missouri","Pre",12.5785714285714
"2811","Lawrence County",39087,"Ohio","Post",5.86904761904762
"2812","Lawrence County",39087,"Ohio","Pre",5.96428571428572
"2813","Lawrence County",42073,"Pennsylvania","Post",2.82142857142857
"2814","Lawrence County",42073,"Pennsylvania","Pre",1.95357142857143
"2815","Lawrence County",46081,"South Dakota","Post",-5.24999999999999
"2816","Lawrence County",46081,"South Dakota","Pre",6.54761904761905
"2817","Lawrence County",47099,"Tennessee","Post",2.76785714285714
"2818","Lawrence County",47099,"Tennessee","Pre",4.88095238095238
"2819","Le Flore County",40079,"Oklahoma","Post",-3.40476190476191
"2820","Le Flore County",40079,"Oklahoma","Pre",5.44642857142857
"2821","Le Sueur County",27079,"Minnesota","Post",23.3928571428571
"2822","Le Sueur County",27079,"Minnesota","Pre",23.0238095238095
"2823","Lea County",35025,"New Mexico","Post",-0.678571428571428
"2824","Lea County",35025,"New Mexico","Pre",1.85714285714286
"2825","Leake County",28079,"Mississippi","Post",2.42857142857142
"2826","Leake County",28079,"Mississippi","Pre",6.34523809523809
"2827","Leavenworth County",20103,"Kansas","Post",2.48214285714286
"2828","Leavenworth County",20103,"Kansas","Pre",5.81428571428571
"2829","Lebanon County",42075,"Pennsylvania","Post",4.95714285714286
"2830","Lebanon County",42075,"Pennsylvania","Pre",2.78571428571429
"2831","Lee County",1081,"Alabama","Post",-3.32142857142857
"2832","Lee County",1081,"Alabama","Pre",0.0357142857142857
"2833","Lee County",12071,"Florida","Post",2.67857142857143
"2834","Lee County",12071,"Florida","Pre",3.76190476190476
"2835","Lee County",13177,"Georgia","Post",-2.86904761904761
"2836","Lee County",13177,"Georgia","Pre",8.80357142857143
"2837","Lee County",17103,"Illinois","Post",11.3988095238095
"2838","Lee County",17103,"Illinois","Pre",8.125
"2839","Lee County",19111,"Iowa","Post",-9.75
"2840","Lee County",19111,"Iowa","Pre",7.94642857142858
"2841","Lee County",28081,"Mississippi","Post",0.946428571428572
"2842","Lee County",28081,"Mississippi","Pre",5.89285714285714
"2843","Lee County",37105,"North Carolina","Post",4.23809523809524
"2844","Lee County",37105,"North Carolina","Pre",4.16071428571429
"2845","Lee County",45061,"South Carolina","Post",5.5952380952381
"2846","Lee County",45061,"South Carolina","Pre",8.45833333333333
"2847","Lee County",48287,"Texas","Post",-21.4761904761905
"2848","Lee County",48287,"Texas","Pre",3.02380952380952
"2849","Lee County",51105,"Virginia","Post",6.64285714285715
"2850","Lee County",51105,"Virginia","Pre",7.76190476190477
"2851","Leelanau County",26089,"Michigan","Post",-5.29761904761905
"2852","Leelanau County",26089,"Michigan","Pre",2.95833333333333
"2853","Leflore County",28083,"Mississippi","Post",-0.928571428571429
"2854","Leflore County",28083,"Mississippi","Pre",8.6190476190476
"2855","Lehigh County",42077,"Pennsylvania","Post",13.7809523809524
"2856","Lehigh County",42077,"Pennsylvania","Pre",12.3095238095238
"2857","Lemhi County",16059,"Idaho","Post",-1.2
"2858","Lemhi County",16059,"Idaho","Pre",2.15
"2859","Lenawee County",26091,"Michigan","Post",5.05357142857143
"2860","Lenawee County",26091,"Michigan","Pre",3.78571428571429
"2861","Lenoir County",37107,"North Carolina","Post",5.63690476190476
"2862","Lenoir County",37107,"North Carolina","Pre",4.33333333333333
"2863","Leon County",12073,"Florida","Post",2.07142857142857
"2864","Leon County",12073,"Florida","Pre",3.45238095238095
"2865","Leon County",48289,"Texas","Post",-13.7321428571429
"2866","Leon County",48289,"Texas","Pre",18.5238095238095
"2867","Letcher County",21133,"Kentucky","Post",6.85714285714286
"2868","Letcher County",21133,"Kentucky","Pre",13.2142857142857
"2869","Levy County",12075,"Florida","Post",8.83928571428571
"2870","Levy County",12075,"Florida","Pre",4.175
"2871","Lewis and Clark County",30049,"Montana","Post",-6.23095238095238
"2872","Lewis and Clark County",30049,"Montana","Pre",5.36071428571429
"2873","Lewis County",21135,"Kentucky","Post",6.5
"2874","Lewis County",21135,"Kentucky","Pre",5.125
"2875","Lewis County",29111,"Missouri","Post",-2.9
"2876","Lewis County",29111,"Missouri","Pre",2.5
"2877","Lewis County",36049,"New York","Post",4.83333333333333
"2878","Lewis County",36049,"New York","Pre",9.27380952380952
"2879","Lewis County",47101,"Tennessee","Post",-0.285714285714286
"2880","Lewis County",47101,"Tennessee","Pre",5.17857142857143
"2881","Lewis County",53041,"Washington","Post",8.58333333333333
"2882","Lewis County",53041,"Washington","Pre",7.45238095238094
"2883","Lewis County",54041,"West Virginia","Post",-11.9880952380952
"2884","Lewis County",54041,"West Virginia","Pre",4.4047619047619
"2885","Lexington city",51678,"Virginia","Post",9.85714285714286
"2886","Lexington city",51678,"Virginia","Pre",12
"2887","Lexington County",45063,"South Carolina","Post",4.23809523809524
"2888","Lexington County",45063,"South Carolina","Pre",12.6666666666667
"2889","Liberty County",12077,"Florida","Post",13.1666666666667
"2890","Liberty County",12077,"Florida","Pre",3.625
"2891","Liberty County",13179,"Georgia","Post",-2.54642857142857
"2892","Liberty County",13179,"Georgia","Pre",4.14642857142857
"2893","Liberty County",48291,"Texas","Post",-7.02857142857143
"2894","Liberty County",48291,"Texas","Pre",5.64285714285714
"2895","Licking County",39089,"Ohio","Post",7.94047619047618
"2896","Licking County",39089,"Ohio","Pre",9.52380952380951
"2897","Limestone County",1083,"Alabama","Post",4.8
"2898","Limestone County",1083,"Alabama","Pre",9.45
"2899","Limestone County",48293,"Texas","Post",-15.5238095238095
"2900","Limestone County",48293,"Texas","Pre",4.45238095238095
"2901","Lincoln County",5079,"Arkansas","Post",-1.125
"2902","Lincoln County",5079,"Arkansas","Pre",1.8
"2903","Lincoln County",8073,"Colorado","Post",9.57142857142857
"2904","Lincoln County",8073,"Colorado","Pre",5.32142857142857
"2905","Lincoln County",13181,"Georgia","Post",-18.5
"2906","Lincoln County",13181,"Georgia","Pre",0.9
"2907","Lincoln County",16063,"Idaho","Post",-13.6666666666667
"2908","Lincoln County",16063,"Idaho","Pre",4.5
"2909","Lincoln County",21137,"Kentucky","Post",11.452380952381
"2910","Lincoln County",21137,"Kentucky","Pre",13.1428571428571
"2911","Lincoln County",22061,"Louisiana","Post",3.29166666666666
"2912","Lincoln County",22061,"Louisiana","Pre",1.92857142857143
"2913","Lincoln County",23015,"Maine","Post",-13.3630952380952
"2914","Lincoln County",23015,"Maine","Pre",6.36904761904762
"2915","Lincoln County",27081,"Minnesota","Post",-9.5
"2916","Lincoln County",27081,"Minnesota","Pre",-1.5
"2917","Lincoln County",28085,"Mississippi","Post",-1.04761904761904
"2918","Lincoln County",28085,"Mississippi","Pre",2.02380952380953
"2919","Lincoln County",29113,"Missouri","Post",5.58928571428571
"2920","Lincoln County",29113,"Missouri","Pre",8.78571428571429
"2921","Lincoln County",30053,"Montana","Post",0.19047619047619
"2922","Lincoln County",30053,"Montana","Pre",6.28571428571428
"2923","Lincoln County",31111,"Nebraska","Post",4.31071428571429
"2924","Lincoln County",31111,"Nebraska","Pre",8.10714285714286
"2925","Lincoln County",35027,"New Mexico","Post",10.125
"2926","Lincoln County",35027,"New Mexico","Pre",-2.23214285714286
"2927","Lincoln County",37109,"North Carolina","Post",6.5
"2928","Lincoln County",37109,"North Carolina","Pre",4.08928571428571
"2929","Lincoln County",40081,"Oklahoma","Post",-1.80357142857143
"2930","Lincoln County",40081,"Oklahoma","Pre",6.68452380952381
"2931","Lincoln County",41041,"Oregon","Post",14.9142857142857
"2932","Lincoln County",41041,"Oregon","Pre",11.4
"2933","Lincoln County",46083,"South Dakota","Post",2.91666666666667
"2934","Lincoln County",46083,"South Dakota","Pre",12.3333333333333
"2935","Lincoln County",47103,"Tennessee","Post",7.08333333333333
"2936","Lincoln County",47103,"Tennessee","Pre",8.46428571428571
"2937","Lincoln County",53043,"Washington","Post",3.5
"2938","Lincoln County",53043,"Washington","Pre",1.625
"2939","Lincoln County",54043,"West Virginia","Post",-12.625
"2940","Lincoln County",54043,"West Virginia","Pre",2.125
"2941","Lincoln County",55069,"Wisconsin","Post",0.726190476190477
